band,y,x
1,44.66389238,-81.2588185
1,44.65503918,-81.2588185
1,44.65503918,-81.16143325
1,44.61962636,-81.24111209
1,44.61962636,-81.23225889
1,44.61077315,-81.18799286
1,44.59306674,-81.17913966
1,44.47797508,-81.064048
1,44.43370906,-80.8869839
1,45.31017633,-81.72803836
1,45.30132313,-81.72803836
1,45.30132313,-81.71918515
1,45.30132313,-81.6306531
1,45.30132313,-81.6217999
1,45.29246992,-81.72803836
1,45.29246992,-81.69262554
1,45.29246992,-81.6217999
1,45.2570571,-81.67491913
1,45.2482039,-81.65721272
1,45.2482039,-81.63950631
1,45.2482039,-81.6217999
1,45.23935069,-81.64835951
1,45.23935069,-81.56868067
1,45.23935069,-81.52441465
1,45.23935069,-81.37391016
1,45.23935069,-81.33849735
1,45.23935069,-81.32964414
1,45.23049749,-81.65721272
1,45.23049749,-81.59524028
1,45.23049749,-81.48014862
1,45.23049749,-81.42702939
1,45.22164428,-81.66606592
1,45.22164428,-81.64835951
1,45.22164428,-81.60409349
1,45.22164428,-81.48900183
1,45.22164428,-81.45358901
1,45.22164428,-81.4447358
1,45.22164428,-81.41817619
1,45.22164428,-81.40932298
1,45.22164428,-81.28537812
1,45.21279108,-81.71918515
1,45.21279108,-81.58638708
1,45.21279108,-81.47129542
1,45.21279108,-81.42702939
1,45.21279108,-81.39161657
1,45.21279108,-81.38276337
1,45.21279108,-81.32964414
1,45.21279108,-81.32079094
1,45.20393787,-81.56868067
1,45.20393787,-81.41817619
1,45.20393787,-81.35620376
1,45.18623147,-81.37391016
1,45.18623147,-81.35620376
1,45.18623147,-81.34735055
1,45.17737826,-81.35620376
1,45.16852506,-81.40046978
1,45.12425903,-81.37391016
1,45.11540583,-81.36505696
1,45.09769942,-81.36505696
1,45.09769942,-81.35620376
1,45.0711398,-81.40046978
1,45.0711398,-81.34735055
1,45.0711398,-81.33849735
1,45.0622866,-81.28537812
1,45.0622866,-81.27652491
1,45.05343339,-81.47129542
1,45.03572698,-81.32079094
1,45.02687378,-81.31193773
1,45.02687378,-81.29423132
1,45.00031416,-81.33849735
1,45.00031416,-81.32964414
1,44.95604814,-81.40046978
1,44.95604814,-81.20569927
1,44.95604814,-81.19684607
1,44.95604814,-81.03748838
1,44.95604814,-81.00207556
1,44.94719494,-81.17913966
1,44.93834173,-81.33849735
1,44.93834173,-81.2499653
1,44.93834173,-81.20569927
1,44.93834173,-81.14372684
1,44.92948853,-81.26767171
1,44.92948853,-81.2588185
1,44.92948853,-81.18799286
1,44.92948853,-81.15258004
1,44.92948853,-81.00207556
1,44.92063532,-81.2499653
1,44.91178212,-81.24111209
1,44.90292891,-81.34735055
1,44.90292891,-81.31193773
1,44.90292891,-81.24111209
1,44.90292891,-81.23225889
1,44.90292891,-81.22340568
1,44.90292891,-81.20569927
1,44.90292891,-81.18799286
1,44.90292891,-81.05519479
1,44.90292891,-81.04634159
1,44.90292891,-81.03748838
1,44.90292891,-81.02863518
1,44.89407571,-81.20569927
1,44.8852225,-81.27652491
1,44.8852225,-81.2499653
1,44.8852225,-81.17913966
1,44.8852225,-81.16143325
1,44.8852225,-81.13487364
1,44.8852225,-81.09946082
1,44.8852225,-81.09060761
1,44.8852225,-81.0729012
1,44.8852225,-81.02863518
1,44.8852225,-81.01978197
1,44.8763693,-81.26767171
1,44.8763693,-81.21455248
1,44.8763693,-81.20569927
1,44.8763693,-81.17028645
1,44.8763693,-81.11716723
1,44.8763693,-81.064048
1,44.8763693,-81.05519479
1,44.86751609,-81.31193773
1,44.86751609,-81.2499653
1,44.86751609,-81.20569927
1,44.86751609,-81.12602043
1,44.86751609,-81.10831402
1,44.86751609,-81.064048
1,44.86751609,-81.05519479
1,44.86751609,-81.04634159
1,44.85866289,-81.21455248
1,44.85866289,-81.16143325
1,44.85866289,-81.14372684
1,44.85866289,-81.08175441
1,44.85866289,-81.064048
1,44.84980968,-81.17028645
1,44.84980968,-81.15258004
1,44.84980968,-81.12602043
1,44.84980968,-81.11716723
1,44.84980968,-81.09946082
1,44.84980968,-81.09060761
1,44.84980968,-80.90469031
1,44.84095648,-81.2499653
1,44.84095648,-81.17028645
1,44.84095648,-81.064048
1,44.84095648,-80.91354352
1,44.83210327,-81.2499653
1,44.83210327,-81.064048
1,44.82325007,-81.12602043
1,44.82325007,-81.09060761
1,44.82325007,-81.0729012
1,44.82325007,-80.98436915
1,44.81439686,-81.21455248
1,44.81439686,-81.11716723
1,44.81439686,-81.10831402
1,44.80554366,-81.26767171
1,44.80554366,-81.23225889
1,44.80554366,-81.20569927
1,44.80554366,-81.13487364
1,44.79669045,-81.19684607
1,44.79669045,-81.13487364
1,44.79669045,-81.01092877
1,44.79669045,-81.00207556
1,44.79669045,-80.99322236
1,44.79669045,-80.98436915
1,44.79669045,-80.96666274
1,44.78783725,-81.19684607
1,44.78783725,-81.12602043
1,44.78783725,-81.04634159
1,44.78783725,-81.02863518
1,44.78783725,-80.99322236
1,44.78783725,-80.97551595
1,44.78783725,-80.96666274
1,44.78783725,-80.93124992
1,44.78783725,-80.92239672
1,44.77898404,-81.27652491
1,44.77898404,-81.03748838
1,44.77013084,-81.27652491
1,44.77013084,-81.20569927
1,44.77013084,-81.16143325
1,44.77013084,-81.08175441
1,44.77013084,-81.01092877
1,44.76127763,-81.2499653
1,44.76127763,-81.24111209
1,44.76127763,-81.23225889
1,44.76127763,-81.064048
1,44.76127763,-81.02863518
1,44.75242443,-81.26767171
1,44.75242443,-81.19684607
1,44.75242443,-81.08175441
1,44.75242443,-81.0729012
1,44.75242443,-81.05519479
1,44.75242443,-81.04634159
1,44.75242443,-81.00207556
1,44.75242443,-80.98436915
1,44.75242443,-80.97551595
1,44.75242443,-80.96666274
1,44.74357123,-81.26767171
1,44.74357123,-81.23225889
1,44.74357123,-81.17028645
1,44.74357123,-81.05519479
1,44.74357123,-81.04634159
1,44.74357123,-81.03748838
1,44.74357123,-80.95780954
1,44.73471802,-81.2588185
1,44.73471802,-81.17028645
1,44.73471802,-81.04634159
1,44.73471802,-81.02863518
1,44.73471802,-81.01092877
1,44.72586482,-81.2499653
1,44.72586482,-81.17913966
1,44.72586482,-81.16143325
1,44.72586482,-81.09946082
1,44.71701161,-81.26767171
1,44.71701161,-81.24111209
1,44.71701161,-81.22340568
1,44.71701161,-81.17913966
1,44.70815841,-81.2499653
1,44.70815841,-81.22340568
1,44.70815841,-81.19684607
1,44.70815841,-81.15258004
1,44.70815841,-81.14372684
1,44.6993052,-81.18799286
1,44.6993052,-81.16143325
1,44.6993052,-81.15258004
1,44.6993052,-81.09946082
1,44.6993052,-81.09060761
1,44.6993052,-81.02863518
1,44.6993052,-80.98436915
1,44.690452,-81.30308453
1,44.690452,-81.08175441
1,44.690452,-81.01978197
1,44.68159879,-81.13487364
1,44.67274559,-81.18799286
1,44.66389238,-81.27652491
1,44.66389238,-81.15258004
1,44.65503918,-81.2499653
1,44.65503918,-81.17028645
1,44.65503918,-81.00207556
1,44.64618597,-81.20569927
1,44.64618597,-81.01092877
1,44.63733277,-81.22340568
1,44.63733277,-81.11716723
1,44.62847956,-81.19684607
1,44.62847956,-81.18799286
1,44.62847956,-81.17913966
1,44.62847956,-81.17028645
1,44.61962636,-81.22340568
1,44.61077315,-81.2499653
1,44.61077315,-81.24111209
1,44.61077315,-81.19684607
1,44.60191995,-81.23225889
1,44.60191995,-81.21455248
1,44.60191995,-81.18799286
1,44.59306674,-81.18799286
1,44.52224111,-81.064048
1,44.5045347,-80.99322236
1,44.42485585,-80.86927749
1,44.40714944,-80.94895633
1,45.48724043,-81.78115759
1,45.2570571,-81.68377233
1,45.23935069,-81.6306531
1,45.23935069,-81.6217999
1,45.23935069,-81.61294669
1,45.23935069,-81.60409349
1,45.23935069,-81.59524028
1,45.23935069,-81.34735055
1,45.23049749,-81.71033195
1,45.23049749,-81.61294669
1,45.23049749,-81.56868067
1,45.23049749,-81.33849735
1,45.22164428,-81.59524028
1,45.22164428,-81.58638708
1,45.22164428,-81.36505696
1,45.22164428,-81.35620376
1,45.21279108,-81.6306531
1,45.21279108,-81.59524028
1,45.21279108,-81.48014862
1,45.19508467,-81.40046978
1,45.18623147,-81.60409349
1,45.17737826,-81.38276337
1,45.17737826,-81.34735055
1,45.16852506,-81.40932298
1,45.15967185,-81.38276337
1,45.13311224,-81.41817619
1,45.11540583,-81.53326785
1,45.11540583,-81.4358826
1,45.11540583,-81.39161657
1,45.11540583,-81.34735055
1,45.10655262,-81.45358901
1,45.10655262,-81.31193773
1,45.09769942,-81.38276337
1,45.08884621,-81.4447358
1,45.08884621,-81.32964414
1,45.0711398,-81.28537812
1,45.0622866,-81.34735055
1,45.0622866,-81.32079094
1,45.0622866,-81.31193773
1,45.05343339,-81.35620376
1,45.05343339,-81.33849735
1,45.05343339,-81.32964414
1,45.04458019,-81.32079094
1,45.02687378,-81.35620376
1,45.02687378,-81.34735055
1,45.02687378,-81.33849735
1,45.01802057,-81.38276337
1,45.01802057,-81.34735055
1,45.01802057,-81.33849735
1,45.01802057,-81.31193773
1,45.01802057,-81.29423132
1,45.00916737,-81.31193773
1,45.00031416,-81.30308453
1,45.00031416,-81.22340568
1,45.00031416,-81.21455248
1,44.99146096,-81.33849735
1,44.99146096,-81.32079094
1,44.99146096,-81.31193773
1,44.99146096,-81.26767171
1,44.98260775,-81.27652491
1,44.97375455,-81.35620376
1,44.97375455,-81.23225889
1,44.96490135,-81.23225889
1,44.96490135,-81.22340568
1,44.95604814,-81.18799286
1,44.95604814,-81.17913966
1,44.95604814,-81.17028645
1,44.95604814,-81.15258004
1,44.95604814,-81.14372684
1,44.95604814,-81.13487364
1,44.95604814,-81.12602043
1,44.95604814,-81.01978197
1,44.95604814,-80.98436915
1,44.95604814,-80.97551595
1,44.94719494,-81.20569927
1,44.94719494,-81.03748838
1,44.94719494,-81.01092877
1,44.94719494,-80.98436915
1,44.94719494,-80.97551595
1,44.94719494,-80.96666274
1,44.93834173,-81.31193773
1,44.93834173,-81.24111209
1,44.93834173,-81.23225889
1,44.93834173,-81.15258004
1,44.93834173,-81.13487364
1,44.93834173,-81.01092877
1,44.93834173,-81.00207556
1,44.93834173,-80.99322236
1,44.93834173,-80.98436915
1,44.92063532,-81.33849735
1,44.92063532,-81.21455248
1,44.92063532,-81.10831402
1,44.91178212,-81.30308453
1,44.91178212,-81.26767171
1,44.91178212,-81.22340568
1,44.91178212,-81.21455248
1,44.91178212,-81.20569927
1,44.91178212,-81.19684607
1,44.91178212,-81.18799286
1,44.91178212,-81.12602043
1,44.91178212,-81.11716723
1,44.90292891,-81.30308453
1,44.90292891,-81.15258004
1,44.90292891,-81.14372684
1,44.90292891,-81.10831402
1,44.90292891,-81.09946082
1,44.89407571,-81.30308453
1,44.89407571,-81.27652491
1,44.89407571,-81.24111209
1,44.89407571,-81.23225889
1,44.89407571,-81.04634159
1,44.8852225,-81.26767171
1,44.8852225,-81.21455248
1,44.8852225,-81.20569927
1,44.8852225,-81.08175441
1,44.8852225,-81.05519479
1,44.8852225,-81.04634159
1,44.8763693,-81.27652491
1,44.8763693,-81.19684607
1,44.8763693,-81.04634159
1,44.8763693,-81.01978197
1,44.8763693,-80.96666274
1,44.86751609,-81.28537812
1,44.86751609,-81.17028645
1,44.86751609,-81.02863518
1,44.85866289,-81.11716723
1,44.85866289,-81.10831402
1,44.84980968,-81.32964414
1,44.84980968,-81.29423132
1,44.84980968,-81.2499653
1,44.84980968,-81.23225889
1,44.84980968,-81.22340568
1,44.84980968,-81.21455248
1,44.84980968,-81.20569927
1,44.84980968,-81.19684607
1,44.84980968,-81.13487364
1,44.84980968,-81.03748838
1,44.84095648,-81.20569927
1,44.84095648,-81.19684607
1,44.84095648,-81.18799286
1,44.84095648,-81.12602043
1,44.84095648,-81.09946082
1,44.84095648,-81.04634159
1,44.83210327,-81.14372684
1,44.83210327,-81.13487364
1,44.83210327,-81.12602043
1,44.83210327,-81.05519479
1,44.83210327,-80.97551595
1,44.83210327,-80.96666274
1,44.82325007,-81.28537812
1,44.82325007,-81.2588185
1,44.82325007,-81.2499653
1,44.82325007,-81.16143325
1,44.81439686,-81.27652491
1,44.80554366,-81.27652491
1,44.80554366,-81.17028645
1,44.79669045,-81.27652491
1,44.79669045,-81.09946082
1,44.79669045,-81.02863518
1,44.79669045,-81.01978197
1,44.78783725,-80.91354352
1,44.77898404,-81.26767171
1,44.77898404,-81.2499653
1,44.77898404,-81.24111209
1,44.76127763,-81.15258004
1,44.76127763,-81.00207556
1,44.74357123,-81.20569927
1,44.73471802,-81.01978197
1,44.73471802,-80.96666274
1,44.72586482,-81.03748838
1,44.71701161,-81.03748838
1,44.70815841,-81.12602043
1,44.70815841,-81.08175441
1,44.70815841,-80.99322236
1,44.70815841,-80.95780954
1,44.690452,-81.18799286
1,44.690452,-81.13487364
1,44.690452,-81.01092877
1,44.690452,-80.99322236
1,44.68159879,-81.2588185
1,44.68159879,-81.01978197
1,44.68159879,-80.99322236
1,44.67274559,-81.2588185
1,44.67274559,-81.20569927
1,44.67274559,-80.98436915
1,44.66389238,-81.24111209
1,44.66389238,-81.21455248
1,44.66389238,-81.01978197
1,44.66389238,-80.99322236
1,44.66389238,-80.98436915
1,44.65503918,-81.14372684
1,44.64618597,-81.00207556
1,44.64618597,-80.99322236
1,44.64618597,-80.98436915
1,44.64618597,-80.96666274
1,44.63733277,-81.064048
1,44.63733277,-80.86927749
1,44.63733277,-80.85157108
1,44.62847956,-81.21455248
1,44.62847956,-81.14372684
1,44.62847956,-81.12602043
1,44.62847956,-81.11716723
1,44.62847956,-81.00207556
1,44.62847956,-80.99322236
1,44.61962636,-81.21455248
1,44.61962636,-81.17913966
1,44.61962636,-80.99322236
1,44.61077315,-81.14372684
1,44.61077315,-81.05519479
1,44.60191995,-81.20569927
1,44.60191995,-81.0729012
1,44.60191995,-81.03748838
1,44.59306674,-81.17028645
1,44.59306674,-81.16143325
1,44.57536033,-81.08175441
1,44.57536033,-80.83386467
1,44.56650713,-81.17913966
1,44.56650713,-81.02863518
1,44.54880072,-81.03748838
1,44.54880072,-80.8869839
1,44.53994751,-80.8781307
1,44.53109431,-81.05519479
1,44.52224111,-81.0729012
1,44.52224111,-81.02863518
1,44.52224111,-80.8869839
1,44.49568149,-80.93124992
1,44.49568149,-80.86927749
1,44.42485585,-80.89583711
1,44.42485585,-80.8781307
1,45.48724043,-81.8077172
1,45.48724043,-81.798864
1,45.48724043,-81.79001079
1,45.48724043,-81.77230438
1,45.48724043,-81.76345118
1,45.47838722,-81.8077172
1,45.47838722,-81.79001079
1,45.47838722,-81.78115759
1,45.47838722,-81.77230438
1,45.46953402,-81.8165704
1,45.46953402,-81.78115759
1,45.46068081,-81.8077172
1,45.46068081,-81.79001079
1,45.46068081,-81.77230438
1,45.40756159,-81.78115759
1,45.40756159,-81.77230438
1,45.23935069,-81.36505696
1,45.23935069,-81.31193773
1,45.23935069,-81.29423132
1,45.23049749,-81.69262554
1,45.23049749,-81.6217999
1,45.23049749,-81.4358826
1,45.23049749,-81.35620376
1,45.23049749,-81.34735055
1,45.22164428,-81.6217999
1,45.22164428,-81.38276337
1,45.22164428,-81.37391016
1,45.21279108,-81.65721272
1,45.21279108,-81.46244221
1,45.21279108,-81.34735055
1,45.21279108,-81.33849735
1,45.20393787,-81.45358901
1,45.20393787,-81.42702939
1,45.20393787,-81.40932298
1,45.20393787,-81.33849735
1,45.19508467,-81.41817619
1,45.19508467,-81.37391016
1,45.19508467,-81.35620376
1,45.19508467,-81.34735055
1,45.19508467,-81.32079094
1,45.18623147,-81.33849735
1,45.18623147,-81.32964414
1,45.17737826,-81.4358826
1,45.17737826,-81.33849735
1,45.16852506,-81.39161657
1,45.15967185,-81.4358826
1,45.15081865,-81.36505696
1,45.15081865,-81.35620376
1,45.15081865,-81.33849735
1,45.14196544,-81.36505696
1,45.14196544,-81.34735055
1,45.13311224,-81.34735055
1,45.12425903,-81.36505696
1,45.11540583,-81.28537812
1,45.10655262,-81.4447358
1,45.10655262,-81.4358826
1,45.10655262,-81.37391016
1,45.10655262,-81.35620376
1,45.09769942,-81.40046978
1,45.09769942,-81.33849735
1,45.09769942,-81.31193773
1,45.08884621,-81.37391016
1,45.08884621,-81.34735055
1,45.08884621,-81.31193773
1,45.07999301,-81.35620376
1,45.07999301,-81.29423132
1,45.07999301,-81.28537812
1,45.07999301,-81.26767171
1,45.03572698,-81.36505696
1,45.03572698,-81.35620376
1,45.03572698,-81.34735055
1,45.02687378,-81.4358826
1,45.02687378,-81.36505696
1,45.01802057,-81.37391016
1,45.01802057,-81.32964414
1,45.01802057,-81.32079094
1,45.00031416,-81.29423132
1,44.99146096,-81.28537812
1,44.99146096,-81.27652491
1,44.99146096,-81.21455248
1,44.98260775,-81.2499653
1,44.98260775,-81.23225889
1,44.98260775,-81.22340568
1,44.97375455,-81.32079094
1,44.97375455,-81.22340568
1,44.96490135,-80.99322236
1,44.95604814,-81.31193773
1,44.95604814,-81.30308453
1,44.95604814,-81.16143325
1,44.95604814,-81.02863518
1,44.95604814,-80.96666274
1,44.94719494,-81.23225889
1,44.94719494,-81.19684607
1,44.94719494,-81.18799286
1,44.94719494,-81.13487364
1,44.94719494,-81.01978197
1,44.93834173,-81.19684607
1,44.93834173,-81.18799286
1,44.93834173,-81.17913966
1,44.92948853,-81.30308453
1,44.92948853,-81.28537812
1,44.92948853,-81.27652491
1,44.92948853,-81.2499653
1,44.92948853,-81.20569927
1,44.92948853,-81.19684607
1,44.92948853,-81.14372684
1,44.92063532,-81.24111209
1,44.92063532,-81.20569927
1,44.92063532,-81.19684607
1,44.92063532,-81.18799286
1,44.92063532,-81.17913966
1,44.92063532,-81.17028645
1,44.92063532,-81.16143325
1,44.92063532,-81.15258004
1,44.92063532,-81.09946082
1,44.91178212,-81.34735055
1,44.91178212,-81.28537812
1,44.91178212,-81.27652491
1,44.91178212,-81.2588185
1,44.91178212,-81.09946082
1,44.91178212,-81.09060761
1,44.90292891,-81.28537812
1,44.90292891,-81.13487364
1,44.90292891,-81.12602043
1,44.90292891,-81.11716723
1,44.89407571,-81.22340568
1,44.89407571,-81.14372684
1,44.89407571,-81.13487364
1,44.89407571,-81.12602043
1,44.89407571,-81.11716723
1,44.89407571,-81.05519479
1,44.89407571,-81.03748838
1,44.89407571,-80.97551595
1,44.8852225,-81.18799286
1,44.8852225,-81.14372684
1,44.8852225,-81.064048
1,44.8852225,-81.03748838
1,44.8763693,-81.03748838
1,44.8763693,-81.02863518
1,44.8763693,-80.97551595
1,44.86751609,-81.27652491
1,44.86751609,-81.24111209
1,44.86751609,-81.11716723
1,44.86751609,-81.03748838
1,44.85866289,-81.2588185
1,44.85866289,-81.20569927
1,44.85866289,-81.15258004
1,44.85866289,-81.13487364
1,44.85866289,-81.12602043
1,44.85866289,-81.0729012
1,44.85866289,-81.02863518
1,44.84980968,-81.2588185
1,44.84980968,-81.14372684
1,44.84980968,-81.04634159
1,44.84095648,-81.21455248
1,44.84095648,-81.17913966
1,44.84095648,-81.14372684
1,44.84095648,-81.13487364
1,44.84095648,-81.11716723
1,44.84095648,-81.05519479
1,44.83210327,-81.2588185
1,44.82325007,-81.17028645
1,44.82325007,-81.064048
1,44.81439686,-81.12602043
1,44.81439686,-81.08175441
1,44.81439686,-81.0729012
1,44.78783725,-81.17028645
1,44.77898404,-81.21455248
1,44.77898404,-81.01092877
1,44.77898404,-80.94895633
1,44.77013084,-81.26767171
1,44.77013084,-81.01978197
1,44.76127763,-81.27652491
1,44.76127763,-81.2588185
1,44.76127763,-81.21455248
1,44.76127763,-81.16143325
1,44.76127763,-81.13487364
1,44.76127763,-81.10831402
1,44.76127763,-80.98436915
1,44.76127763,-80.97551595
1,44.76127763,-80.93124992
1,44.75242443,-81.31193773
1,44.75242443,-81.24111209
1,44.75242443,-81.17028645
1,44.75242443,-81.16143325
1,44.75242443,-80.92239672
1,44.75242443,-80.89583711
1,44.74357123,-81.19684607
1,44.74357123,-81.15258004
1,44.74357123,-81.08175441
1,44.74357123,-81.0729012
1,44.74357123,-81.02863518
1,44.74357123,-80.98436915
1,44.74357123,-80.97551595
1,44.74357123,-80.94010313
1,44.73471802,-81.23225889
1,44.73471802,-81.13487364
1,44.73471802,-81.08175441
1,44.73471802,-81.00207556
1,44.72586482,-81.27652491
1,44.72586482,-81.12602043
1,44.72586482,-81.09060761
1,44.72586482,-81.0729012
1,44.72586482,-81.00207556
1,44.71701161,-81.09946082
1,44.71701161,-81.0729012
1,44.70815841,-81.2588185
1,44.70815841,-81.09060761
1,44.70815841,-81.01092877
1,44.6993052,-81.14372684
1,44.6993052,-81.12602043
1,44.6993052,-81.11716723
1,44.6993052,-81.10831402
1,44.6993052,-81.08175441
1,44.6993052,-81.03748838
1,44.6993052,-80.97551595
1,44.690452,-81.19684607
1,44.690452,-81.15258004
1,44.690452,-81.11716723
1,44.690452,-81.10831402
1,44.690452,-81.09946082
1,44.68159879,-81.24111209
1,44.68159879,-81.18799286
1,44.68159879,-81.14372684
1,44.68159879,-81.0729012
1,44.68159879,-81.01092877
1,44.67274559,-81.23225889
1,44.67274559,-81.12602043
1,44.67274559,-81.11716723
1,44.67274559,-81.064048
1,44.66389238,-81.2499653
1,44.66389238,-81.12602043
1,44.66389238,-81.09946082
1,44.66389238,-81.04634159
1,44.65503918,-81.08175441
1,44.65503918,-81.0729012
1,44.64618597,-81.19684607
1,44.64618597,-81.18799286
1,44.64618597,-81.17028645
1,44.64618597,-81.16143325
1,44.64618597,-81.15258004
1,44.64618597,-81.09060761
1,44.63733277,-81.13487364
1,44.63733277,-81.08175441
1,44.63733277,-81.01978197
1,44.62847956,-81.0729012
1,44.62847956,-81.064048
1,44.62847956,-81.01092877
1,44.61962636,-81.2499653
1,44.61962636,-81.15258004
1,44.60191995,-81.19684607
1,44.59306674,-81.01092877
1,44.57536033,-81.064048
1,44.57536033,-80.84271788
1,44.56650713,-81.03748838
1,44.56650713,-80.75418583
1,44.55765392,-80.83386467
1,44.55765392,-80.76303903
1,44.54880072,-80.8781307
1,44.54880072,-80.82501147
1,44.54880072,-80.78959865
1,44.54880072,-80.42661725
1,44.53994751,-81.02863518
1,44.53994751,-80.81615826
1,44.53994751,-80.79845185
1,44.53994751,-80.78074544
1,44.53994751,-80.77189224
1,44.53109431,-80.92239672
1,44.53109431,-80.90469031
1,44.53109431,-80.81615826
1,44.53109431,-80.74533262
1,44.52224111,-80.8781307
1,44.52224111,-80.80730506
1,44.5133879,-80.86927749
1,44.5133879,-80.86042429
1,44.5133879,-80.85157108
1,44.5133879,-80.80730506
1,44.5133879,-80.38235123
1,44.5045347,-81.00207556
1,44.5045347,-80.90469031
1,44.5045347,-80.89583711
1,44.5045347,-80.83386467
1,44.5045347,-80.80730506
1,44.49568149,-80.86042429
1,44.49568149,-80.83386467
1,44.49568149,-80.82501147
1,44.49568149,-80.81615826
1,44.48682829,-80.94010313
1,44.48682829,-80.86927749
1,44.48682829,-80.86042429
1,44.48682829,-80.84271788
1,44.48682829,-80.82501147
1,44.48682829,-80.81615826
1,44.47797508,-80.85157108
1,44.47797508,-80.82501147
1,44.47797508,-80.81615826
1,44.46912188,-80.8781307
1,44.46912188,-80.85157108
1,44.46912188,-80.73647942
1,44.46912188,-80.72762621
1,44.46026867,-80.94010313
1,44.46026867,-80.85157108
1,44.46026867,-80.84271788
1,44.46026867,-80.81615826
1,44.46026867,-80.80730506
1,44.45141547,-80.84271788
1,44.43370906,-80.8781307
1,44.42485585,-80.74533262
1,44.42485585,-80.45317687
1,44.42485585,-80.43547046
1,44.42485585,-80.37349802
1,44.41600265,-80.94895633
1,44.41600265,-80.36464482
1,44.41600265,-80.329232
1,44.40714944,-80.96666274
1,44.40714944,-80.95780954
1,44.40714944,-80.80730506
1,44.40714944,-80.79845185
1,44.40714944,-80.47088328
1,44.40714944,-80.46203007
1,44.40714944,-80.45317687
1,44.40714944,-80.43547046
1,44.40714944,-80.31152559
1,45.48724043,-81.72803836
1,45.46068081,-81.78115759
1,45.45182761,-81.78115759
1,45.4429744,-81.79001079
1,45.31902954,-81.74574477
1,45.23935069,-81.35620376
1,45.23049749,-81.6306531
1,45.23049749,-81.45358901
1,45.23049749,-81.37391016
1,45.23049749,-81.36505696
1,45.22164428,-81.61294669
1,45.18623147,-81.40932298
1,45.18623147,-81.40046978
1,45.17737826,-81.37391016
1,45.16852506,-81.4358826
1,45.16852506,-81.34735055
1,45.15967185,-81.40046978
1,45.15081865,-81.34735055
1,45.14196544,-81.33849735
1,45.13311224,-81.40932298
1,45.12425903,-81.35620376
1,45.11540583,-81.4447358
1,45.11540583,-81.37391016
1,45.11540583,-81.33849735
1,45.10655262,-81.42702939
1,45.10655262,-81.34735055
1,45.10655262,-81.32964414
1,45.09769942,-81.34735055
1,45.07999301,-81.40932298
1,45.0711398,-81.35620376
1,45.02687378,-81.37391016
1,45.02687378,-81.26767171
1,45.01802057,-81.36505696
1,45.00916737,-81.32964414
1,45.00916737,-81.27652491
1,44.99146096,-81.37391016
1,44.96490135,-81.32964414
1,44.95604814,-81.32964414
1,44.95604814,-81.23225889
1,44.94719494,-81.24111209
1,44.94719494,-81.16143325
1,44.94719494,-81.15258004
1,44.93834173,-81.17028645
1,44.93834173,-81.01978197
1,44.92948853,-81.24111209
1,44.91178212,-81.10831402
1,44.91178212,-81.03748838
1,44.8763693,-81.31193773
1,44.85866289,-81.22340568
1,44.85866289,-81.04634159
1,44.85866289,-81.03748838
1,44.84980968,-81.26767171
1,44.84980968,-80.92239672
1,44.83210327,-81.32079094
1,44.83210327,-81.18799286
1,44.83210327,-81.09060761
1,44.82325007,-81.10831402
1,44.82325007,-81.09946082
1,44.81439686,-81.22340568
1,44.81439686,-81.20569927
1,44.80554366,-81.28537812
1,44.80554366,-81.22340568
1,44.80554366,-81.21455248
1,44.80554366,-80.99322236
1,44.80554366,-80.98436915
1,44.79669045,-81.20569927
1,44.79669045,-81.15258004
1,44.79669045,-81.12602043
1,44.78783725,-81.03748838
1,44.78783725,-81.01978197
1,44.78783725,-80.90469031
1,44.77898404,-81.28537812
1,44.77898404,-81.20569927
1,44.77898404,-81.13487364
1,44.77898404,-81.0729012
1,44.77898404,-80.99322236
1,44.77898404,-80.98436915
1,44.77013084,-81.2588185
1,44.77013084,-81.2499653
1,44.77013084,-81.22340568
1,44.77013084,-81.064048
1,44.77013084,-81.03748838
1,44.76127763,-81.08175441
1,44.76127763,-81.0729012
1,44.76127763,-80.89583711
1,44.75242443,-81.23225889
1,44.75242443,-81.21455248
1,44.75242443,-81.18799286
1,44.75242443,-81.17913966
1,44.75242443,-81.10831402
1,44.75242443,-80.99322236
1,44.74357123,-81.14372684
1,44.74357123,-81.09060761
1,44.74357123,-80.99322236
1,44.74357123,-80.96666274
1,44.74357123,-80.8869839
1,44.73471802,-81.27652491
1,44.73471802,-81.16143325
1,44.72586482,-81.064048
1,44.72586482,-80.99322236
1,44.72586482,-80.98436915
1,44.72586482,-80.93124992
1,44.72586482,-80.89583711
1,44.71701161,-81.05519479
1,44.70815841,-81.09946082
1,44.70815841,-80.94895633
1,44.6993052,-81.0729012
1,44.6993052,-81.01978197
1,44.6993052,-80.63909417
1,44.690452,-81.16143325
1,44.690452,-81.12602043
1,44.690452,-81.03748838
1,44.690452,-81.02863518
1,44.690452,-80.92239672
1,44.68159879,-81.2499653
1,44.68159879,-81.03748838
1,44.68159879,-80.98436915
1,44.67274559,-81.24111209
1,44.67274559,-81.05519479
1,44.67274559,-81.04634159
1,44.67274559,-80.97551595
1,44.67274559,-80.96666274
1,44.67274559,-80.95780954
1,44.66389238,-81.10831402
1,44.66389238,-81.08175441
1,44.66389238,-81.0729012
1,44.66389238,-81.01092877
1,44.66389238,-80.96666274
1,44.65503918,-81.23225889
